id	subject	predicate	object	knowledge_level	agent_type	primary_knowledge_source	publications	role	concentration_value	concentration_unit	organoid_type	evidence
PMC:10310803--mentions--NCBIGene:469283	PMC:10310803	biolink:mentions	NCBIGene:469283	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10310803	signaling	1.0	mg/mL	gastric	1 mg/mL R-spondin1
PMC:10310803--mentions--CHEBI:91387	PMC:10310803	biolink:mentions	CHEBI:91387	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10310803	signaling	0.1	μM	gastric	0.1 μM LDN-193189
PMC:10310803--mentions--NCBIGene:100525086	PMC:10310803	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10310803	signaling	100.0	ng/mL	gastric	100 ng/mL FGF10
PMC:10310803--mentions--PUBCHEM.COMPOUND:44288444	PMC:10310803	biolink:mentions	PUBCHEM.COMPOUND:44288444	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10310803	signaling	10.0	nM	gastric	10 nM gastrin
PMC:10310803--mentions--NCBIGene:397086	PMC:10310803	biolink:mentions	NCBIGene:397086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10310803	signaling	100.0	ng/mL	gastric	100 ng/mL TNFα
PMC:10324500--mentions--NCBIGene:113204831	PMC:10324500	biolink:mentions	NCBIGene:113204831	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10324500	inhibition			cerebral	inhibiting the bone morphogenetic protein (BMP) and transforming growth factor beta (TGF-β) signaling pathways
PMC:10324500--mentions--NCBIGene:7446652	PMC:10324500	biolink:mentions	NCBIGene:7446652	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10324500	block			cerebral	also block mitogen-activated protein kinase (MAPK)
PMC:10324500--mentions--NCBIGene:582058	PMC:10324500	biolink:mentions	NCBIGene:582058	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10324500	block			cerebral	also block mitogen-activated protein kinase (MAPK), fibroblast growth factor (FGF)
PMC:10324500--mentions--NCBIGene:100616083	PMC:10324500	biolink:mentions	NCBIGene:100616083	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10324500	block			cerebral	also block mitogen-activated protein kinase (MAPK), fibroblast growth factor (FGF), and Notch signaling
PMC:10324500--mentions--NCBIGene:100641115	PMC:10324500	biolink:mentions	NCBIGene:100641115	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10324500	inhibition			cerebral	Dual SMAD inhibition combined with Wnt, FGF and Notch inhibition
PMC:10324500--mentions--CHEBI:26536	PMC:10324500	biolink:mentions	CHEBI:26536	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10324500				cerebral	Dual SMAD inhibition combined with retinoid signaling
PMC:10324500--mentions--NCBIGene:397495	PMC:10324500	biolink:mentions	NCBIGene:397495	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10324500	induction			cerebral	induction with neurotrophic factors such as brain-derived neurotrophic factor and glial cell line-derived neurotrophic factor
PMC:10324500--mentions--NCBIGene:100322894	PMC:10324500	biolink:mentions	NCBIGene:100322894	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10324500	induction			cerebral	induction with neurotrophic factors such as brain-derived neurotrophic factor and glial cell line-derived neurotrophic factor
PMC:10324500--mentions--PR:000007489	PMC:10324500	biolink:mentions	PR:000007489	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10324500	treatment			cerebral	treatment with the growth factors fibroblast growth factor 2 and epidermal growth factor
PMC:10324500--mentions--PUBCHEM.COMPOUND:56841751	PMC:10324500	biolink:mentions	PUBCHEM.COMPOUND:56841751	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10324500	treatment			cerebral	treatment with the growth factors fibroblast growth factor 2 and epidermal growth factor
PMC:10324500--mentions--DRUGBANK:DB05344	PMC:10324500	biolink:mentions	DRUGBANK:DB05344	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10324500	activation			cerebral	activating the signal transducer and activator of transcription 2 signaling pathway using ciliary neurotrophic factor
PMC:10331042--mentions--NCBIGene:1950	PMC:10331042	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10331042	signaling factor	5.0	ng/mL	other	5 ng/mL EGF
PMC:10331042--mentions--CHEBI:233322	PMC:10331042	biolink:mentions	CHEBI:233322	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10331042	signaling factor	500.0	nM	other	500 nM A83-01
PMC:10331042--mentions--NCBIGene:778701	PMC:10331042	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10331042	signaling factor	1.0	%	other	1% Noggin conditioned medium
PMC:10331042--mentions--PR:000014330	PMC:10331042	biolink:mentions	PR:000014330	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10331042	signaling factor	10.0	%	other	10% R-spondin 1 conditioned medium
PMC:10331042--mentions--NCBIGene:882285	PMC:10331042	biolink:mentions	NCBIGene:882285	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10331042	signaling factor	1.0	nM	other	1 nM DHT
PMC:10331042--mentions--CHEBI:75393	PMC:10331042	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10331042	signaling factor	10.0	μM	other	10 μM Y-27632 dihydrochloride
PMC:10331042--mentions--NCBIGene:482208	PMC:10331042	biolink:mentions	NCBIGene:482208	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10331042	signaling factor	50.0	%	other	50% Wnt3a conditioned medium
PMC:10331042--mentions--CHEBI:79090	PMC:10331042	biolink:mentions	CHEBI:79090	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10331042	signaling factor	10.0	μM	other	10 μM SB202190
PMC:10331042--mentions--NCBIGene:443306	PMC:10331042	biolink:mentions	NCBIGene:443306	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10331042	signaling factor	5.0	ng/mL	other	5 ng/mL FGF2
PMC:10331042--mentions--NCBIGene:100525086	PMC:10331042	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10331042	signaling factor	10.0	ng/mL	other	10 ng/mL FGF10
PMC:10331042--mentions--CHEBI:606564	PMC:10331042	biolink:mentions	CHEBI:606564	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10331042	signaling factor	1.0	μM	other	1 μM prostaglandin E2
PMC:10357030--mentions--NCBIGene:100313715	PMC:10357030	biolink:mentions	NCBIGene:100313715	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10357030		10.0	µM	other	10 µM RHO/ROCK inhibitor Y-27632
PMC:10357030--mentions--CHEBI:81351	PMC:10357030	biolink:mentions	CHEBI:81351	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10357030		100.0	ng/ml	other	
PMC:10357030--mentions--CHEBI:91091	PMC:10357030	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10357030		6.45	µM	other	6.45 µM CHIR99021
PMC:10357030--mentions--NCBIGene:882285	PMC:10357030	biolink:mentions	NCBIGene:882285	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10357030		10.0	nM	other	10 nM DHT
PMC:10357030--mentions--CHEBI:75393	PMC:10357030	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10357030	ROCK inhibitor	10.0	µM	other	10 µM Y-27632
PMC:10358442--mentions--NCBIGene:100313715	PMC:10358442	biolink:mentions	NCBIGene:100313715	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10358442				liver	Leucine-rich repeat-containing G-protein coupled Receptor 5+ progenitor cells from murine origin can create organoids in vitro
PMC:10362580--mentions--NCBIGene:778701	PMC:10362580	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10362580	signaling factor	100.0	ng/mL	other	100 ng/mL Noggin
PMC:10362580--mentions--NCBIGene:1950	PMC:10362580	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10362580	signaling factor	50.0	ng/mL	other	50 ng/mL EGF
PMC:10362580--mentions--CHEBI:17650	PMC:10362580	biolink:mentions	CHEBI:17650	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10362580	signaling factor	0.5	µg/ml	other	0.5 µg/ml hydrocortisone
PMC:10362580--mentions--CHEBI:5931	PMC:10362580	biolink:mentions	CHEBI:5931	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10362580	signaling factor	10.0	µg/ml	other	10 µg/ml insulin
PMC:10362580--mentions--CHEBI:81351	PMC:10362580	biolink:mentions	CHEBI:81351	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10362580	signaling factor	100.0	ng/ml	other	100 ng/ml Activin A
PMC:10362580--mentions--NCBIGene:118152209	PMC:10362580	biolink:mentions	NCBIGene:118152209	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10362580	signaling factor	20.0	ng/ml	other	
PMC:10362580--mentions--NCBIGene:100113425	PMC:10362580	biolink:mentions	NCBIGene:100113425	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10362580	signaling factor	20.0	ng/ml	other	20 ng/ml BMP4
PMC:10362580--mentions--NCBIGene:100525120	PMC:10362580	biolink:mentions	NCBIGene:100525120	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10362580	signaling factor	20.0	ng/ml	other	20 ng/ml HGF
PMC:10362580--mentions--NCBIGene:5008	PMC:10362580	biolink:mentions	NCBIGene:5008	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10362580	signaling factor	100.0	nM	other	100 nM Dexamethasone
PMC:10380861--mentions--CHEBI:91091	PMC:10380861	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10380861	inhibits GSK-3β			other	These molecules target the critical signaling pathways involved in myogenesis ( Figure 2 ). Typically, iPSCs are first proliferated to an appropriate confluence in a basal medium, followed by a switch to differentiation media supplemented with chemical molecules such as CHIR99021 [ 8 , 51 , 52 , 53…
PMC:10380861--mentions--CHEBI:91387	PMC:10380861	biolink:mentions	CHEBI:91387	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10380861	inhibits BMP signaling			other	These molecules target the critical signaling pathways involved in myogenesis ( Figure 2 ). Typically, iPSCs are first proliferated to an appropriate confluence in a basal medium, followed by a switch to differentiation media supplemented with chemical molecules such as CHIR99021 [ 8 , 51 , 52 , 53…
PMC:10380861--mentions--CHEBI:93891	PMC:10380861	biolink:mentions	CHEBI:93891	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10380861				other	
PMC:10380861--mentions--NCBIGene:100136517	PMC:10380861	biolink:mentions	NCBIGene:100136517	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10380861				other	During the differentiation process, culture conditions are adjusted at different stages to support cell proliferation and enhance myogenic reprogramming by adding other chemical or biological molecules to the culture media, such as forskolin [ 61 , 62 ], IGF-1 [ 8 , 51 , 52 , 53 , 57 ]
PMC:10380861--mentions--NCBIGene:443306	PMC:10380861	biolink:mentions	NCBIGene:443306	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10380861				other	During the differentiation process, culture conditions are adjusted at different stages to support cell proliferation and enhance myogenic reprogramming by adding other chemical or biological molecules to the culture media, such as forskolin [ 61 , 62 ], IGF-1 [ 8 , 51 , 52 , 53 , 57 ], or FGF2 [ 8…
PMC:10403358--mentions--NCBIGene:397582	PMC:10403358	biolink:mentions	NCBIGene:397582	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10403358	signaling			other	retained intact AR signalling
PMC:10403358--mentions--NCBIGene:778701	PMC:10403358	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10403358	differentiation factor			other	media supplemented with matrigel and differentiation factors
PMC:10403358--mentions--NCBIGene:100313715	PMC:10403358	biolink:mentions	NCBIGene:100313715	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10403358	differentiation factor			other	media supplemented with matrigel and differentiation factors
PMC:10403358--mentions--NCBIGene:482208	PMC:10403358	biolink:mentions	NCBIGene:482208	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10403358	differentiation factor			other	media supplemented with matrigel and differentiation factors
PMC:10403358--mentions--CHEBI:91091	PMC:10403358	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10403358	pathway agonist			other	
PMC:10403358--mentions--CHEBI:91108	PMC:10403358	biolink:mentions	CHEBI:91108	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10403358	pathway inhibitor			other	
PMC:10403358--mentions--CHEBI:75393	PMC:10403358	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10403358	pathway agonist			other	
PMC:10407810--mentions--NCBIGene:100113425	PMC:10407810	biolink:mentions	NCBIGene:100113425	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10407810	differentiation			other	
PMC:10407810--mentions--NCBIGene:100641115	PMC:10407810	biolink:mentions	NCBIGene:100641115	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10407810	activation			other	Wnt activation is also applied in the elongating multilineage organized cardiac (EMLOC) advanced heart gastruloid
PMC:10407810--mentions--CHEBI:81351	PMC:10407810	biolink:mentions	CHEBI:81351	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10407810	modulation			other	modulating WNT activation and activin A concentrations
PMC:10419109--mentions--NCBIGene:397157	PMC:10419109	biolink:mentions	NCBIGene:397157	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10419109	endothelial activation			other	vascular endothelial growth factor-A (VEGF-A)
PMC:10419109--mentions--NCBIGene:100136039	PMC:10419109	biolink:mentions	NCBIGene:100136039	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10419109	endothelial activation			other	IL-8
PMC:10419109--mentions--NCBIGene:100113425	PMC:10419109	biolink:mentions	NCBIGene:100113425	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10419109	induces M2 polarization			other	bone morphogenetic protein 4 (BMP4)
PMC:10419109--mentions--NCBIGene:2919	PMC:10419109	biolink:mentions	NCBIGene:2919	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10419109	recruitment and activation of TAMs and fibroblasts			other	CXCL1
PMC:10419109--mentions--NCBIGene:100641115	PMC:10419109	biolink:mentions	NCBIGene:100641115	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10419109	activation of β-catenin			other	Wnt signaling pathway
PMC:10450215--mentions--CHEBI:17026	PMC:10450215	biolink:mentions	CHEBI:17026	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:10450215	hormone			other	exposed to the appropriate sex hormones (e.g. mucin production after progesterone treatment)
